# gamble_id, class_id, h_ret, h_prob, m_ret, m_prob, l_ret, l_prob
29, 123 
29, 122 
29, 137 
29, 136 
29, 138 
29, 140 
29, 142 
29, 129 
29, 128 
29, 131 
29, 130 
29, 133 
29, 132 
29, 135 
29, 134 
29, 152 
29, 153 
29, 155 
29, 156 
29, 158 
29, 159 
29, 144 
29, 147 
29, 149 
29, 150 
29, 151 
29, 171 
29, 170 
29, 168 
29, 174 
29, 173 
29, 172 
29, 163 
29, 162 
29, 161 
29, 160 
29, 166 
29, 165 
29, 164 
29, 186 
29, 184 
29, 191 
29, 188 
29, 189 
29, 179 
29, 182 
29, 183 
29, 180 
29, 181 
29, 194 
28, 136 
28, 139 
28, 138 
28, 141 
28, 140 
28, 143 
28, 142 
28, 128 
28, 130 
28, 135 
28, 134 
28, 152 
28, 156 
28, 157 
28, 158 
28, 144 
28, 145 
28, 146 
28, 147 
28, 148 
28, 151 
28, 171 
28, 34 
28, 170 
28, 169 
28, 32 
28, 168 
28, 175 
28, 163 
28, 43 
28, 161 
28, 160 
28, 46 
28, 166 
28, 47 
28, 164 
28, 45 
28, 186 
28, 184 
28, 190 
28, 55 
28, 191 
28, 54 
28, 188 
28, 52 
28, 179 
28, 58 
28, 57 
28, 177 
28, 183 
28, 62 
28, 61 
28, 181 
28, 60 
28, 68 
28, 69 
28, 71 
28, 66 
28, 67 
28, 76 
28, 77 
28, 78 
28, 79 
28, 192 
28, 73 
28, 74 
28, 194 
28, 85 
28, 84 
28, 87 
28, 81 
28, 80 
28, 83 
28, 82 
28, 93 
28, 92 
28, 95 
28, 88 
28, 102 
28, 103 
28, 98 
28, 96 
28, 111 
28, 109 
28, 104 
28, 105 
28, 118 
28, 115 
28, 114 
28, 113 
28, 127 
28, 126 
28, 125 
28, 121 
28, 120 
31, 34 
31, 35 
31, 32 
31, 38 
31, 39 
31, 36 
31, 42 
31, 43 
31, 40 
31, 51 
31, 50 
31, 49 
31, 48 
31, 55 
31, 54 
31, 52 
31, 59 
31, 58 
31, 57 
31, 56 
31, 63 
31, 62 
31, 61 
31, 68 
31, 69 
31, 71 
31, 64 
31, 65 
31, 67 
31, 79 
31, 73 
31, 74 
31, 75 
31, 85 
31, 84 
31, 86 
31, 81 
31, 82 
31, 95 
31, 94 
31, 88 
31, 90 
31, 103 
31, 101 
31, 98 
31, 97 
31, 111 
31, 108 
31, 109 
31, 106 
31, 119 
31, 117 
31, 116 
31, 115 
31, 114 
31, 113 
31, 112 
31, 127 
31, 125 
31, 124 
31, 121 
31, 120 
31, 137 
31, 136 
31, 139 
31, 138 
31, 141 
31, 140 
31, 142 
31, 129 
31, 128 
31, 130 
31, 133 
31, 132 
31, 135 
31, 134 
31, 152 
31, 153 
31, 154 
31, 155 
31, 156 
31, 158 
31, 159 
31, 145 
31, 146 
31, 147 
31, 148 
31, 149 
31, 150 
31, 171 
31, 170 
31, 169 
31, 175 
31, 173 
31, 172 
31, 163 
31, 161 
31, 160 
31, 167 
31, 166 
31, 165 
31, 164 
31, 186 
31, 184 
31, 185 
31, 190 
31, 191 
31, 188 
31, 179 
31, 177 
31, 183 
31, 193 
31, 192 
31, 195 
30, 35 
30, 33 
30, 38 
30, 37 
30, 41 
30, 47 
30, 44 
30, 51 
30, 50 
30, 49 
30, 48 
30, 55 
30, 53 
30, 52 
30, 58 
30, 57 
30, 63 
30, 61 
30, 60 
30, 69 
30, 70 
30, 71 
30, 64 
30, 65 
30, 66 
30, 67 
30, 76 
30, 77 
30, 79 
30, 72 
30, 75 
30, 85 
30, 84 
30, 86 
30, 80 
30, 82 
30, 92 
30, 95 
30, 94 
30, 89 
30, 88 
30, 102 
30, 103 
30, 100 
30, 101 
30, 98 
30, 99 
30, 96 
30, 97 
30, 111 
30, 109 
30, 107 
30, 104 
30, 119 
30, 118 
30, 117 
30, 115 
30, 114 
30, 112 
30, 127 
30, 126 
30, 124 
30, 122 
30, 136 
30, 138 
30, 140 
30, 143 
30, 142 
30, 129 
30, 128 
30, 131 
30, 130 
30, 132 
30, 153 
30, 154 
30, 155 
30, 156 
30, 157 
30, 158 
30, 147 
30, 149 
30, 171 
30, 169 
30, 168 
30, 174 
30, 163 
30, 161 
30, 167 
30, 166 
30, 165 
30, 187 
30, 184 
30, 185 
30, 190 
30, 191 
30, 188 
30, 178 
30, 179 
30, 176 
30, 177 
30, 182 
30, 183 
30, 180 
30, 181 
30, 193 
30, 192 
30, 195 
30, 194 
34, 35 
34, 32 
34, 33 
34, 38 
34, 39 
34, 42 
34, 43 
34, 40 
34, 44 
34, 45 
34, 50 
34, 49 
34, 48 
34, 55 
34, 54 
34, 52 
34, 59 
34, 56 
34, 63 
34, 62 
34, 60 
34, 69 
34, 71 
34, 64 
34, 65 
34, 66 
34, 67 
34, 76 
34, 77 
34, 78 
34, 79 
34, 72 
34, 73 
34, 74 
34, 85 
34, 84 
34, 81 
34, 82 
34, 93 
34, 95 
34, 94 
34, 89 
34, 88 
34, 91 
34, 98 
34, 99 
34, 96 
34, 110 
34, 108 
34, 109 
34, 106 
34, 107 
34, 105 
34, 119 
34, 118 
34, 117 
34, 116 
34, 115 
34, 113 
34, 125 
34, 124 
34, 123 
34, 122 
34, 121 
34, 120 
34, 137 
34, 138 
34, 141 
34, 140 
34, 143 
34, 142 
34, 129 
34, 133 
34, 132 
34, 135 
34, 152 
34, 154 
34, 155 
34, 158 
34, 159 
34, 144 
34, 145 
34, 147 
34, 149 
34, 150 
34, 151 
34, 169 
34, 168 
34, 174 
34, 172 
34, 163 
34, 160 
34, 166 
34, 165 
34, 164 
34, 184 
34, 190 
34, 189 
34, 179 
34, 176 
34, 177 
34, 183 
34, 180 
34, 181 
34, 193 
34, 192 
35, 33 
35, 38 
35, 36 
35, 43 
35, 41 
35, 44 
35, 51 
35, 50 
35, 49 
35, 55 
35, 54 
35, 53 
35, 59 
35, 58 
35, 57 
35, 63 
35, 62 
35, 61 
35, 68 
35, 69 
35, 70 
35, 71 
35, 65 
35, 67 
35, 77 
35, 72 
35, 73 
35, 74 
35, 75 
35, 85 
35, 84 
35, 87 
35, 86 
35, 81 
35, 80 
35, 83 
35, 92 
35, 95 
35, 94 
35, 89 
35, 91 
35, 103 
35, 101 
35, 98 
35, 96 
35, 97 
35, 110 
35, 109 
35, 106 
35, 107 
35, 104 
35, 105 
35, 117 
35, 116 
35, 115 
35, 114 
35, 113 
35, 127 
35, 126 
35, 124 
35, 123 
35, 122 
35, 120 
35, 137 
35, 138 
35, 141 
35, 142 
35, 128 
35, 131 
35, 133 
35, 134 
35, 157 
35, 159 
35, 146 
35, 147 
35, 148 
35, 149 
35, 150 
35, 151 
35, 170 
35, 168 
35, 175 
35, 174 
35, 172 
35, 162 
35, 161 
35, 160 
35, 186 
35, 187 
35, 184 
35, 185 
35, 190 
35, 188 
35, 189 
35, 178 
35, 176 
35, 177 
35, 182 
35, 183 
35, 180 
35, 181 
35, 192 
35, 194 
32, 39 
32, 36 
32, 37 
32, 42 
32, 41 
32, 46 
32, 44 
32, 51 
32, 49 
32, 48 
32, 55 
32, 54 
32, 53 
32, 52 
32, 59 
32, 58 
32, 56 
32, 62 
32, 61 
32, 69 
32, 70 
32, 65 
32, 66 
32, 76 
32, 77 
32, 78 
32, 79 
32, 73 
32, 74 
32, 85 
32, 84 
32, 87 
32, 86 
32, 83 
32, 93 
32, 92 
32, 94 
32, 88 
32, 91 
32, 90 
32, 103 
32, 100 
32, 101 
32, 98 
32, 96 
32, 97 
32, 110 
32, 108 
32, 109 
32, 104 
32, 117 
32, 115 
32, 114 
32, 126 
32, 125 
32, 124 
32, 122 
32, 120 
32, 139 
32, 138 
32, 141 
32, 143 
32, 129 
32, 131 
32, 130 
32, 133 
32, 132 
32, 135 
32, 152 
32, 153 
32, 155 
32, 156 
32, 157 
32, 158 
32, 159 
32, 147 
32, 148 
32, 150 
32, 151 
32, 171 
32, 170 
32, 168 
32, 175 
32, 174 
32, 163 
32, 161 
32, 167 
32, 166 
32, 165 
32, 186 
32, 184 
32, 190 
32, 188 
32, 189 
32, 178 
32, 176 
32, 177 
32, 183 
32, 180 
32, 193 
32, 192 
32, 195 
32, 194 
33, 36 
33, 37 
33, 42 
33, 43 
33, 40 
33, 41 
33, 46 
33, 47 
33, 44 
33, 45 
33, 51 
33, 49 
33, 54 
33, 53 
33, 52 
33, 59 
33, 58 
33, 56 
33, 63 
33, 62 
33, 61 
33, 60 
33, 69 
33, 71 
33, 65 
33, 76 
33, 78 
33, 72 
33, 73 
33, 74 
33, 75 
33, 85 
33, 84 
33, 86 
33, 81 
33, 80 
33, 83 
33, 82 
33, 93 
33, 92 
33, 89 
33, 90 
33, 102 
33, 103 
33, 100 
33, 110 
33, 111 
33, 107 
33, 105 
33, 116 
33, 114 
33, 113 
33, 127 
33, 125 
33, 124 
33, 123 
33, 120 
33, 138 
33, 140 
33, 142 
33, 129 
33, 128 
33, 130 
33, 133 
33, 134 
33, 152 
33, 154 
33, 155 
33, 156 
33, 157 
33, 158 
33, 144 
33, 145 
33, 146 
33, 147 
33, 148 
33, 150 
33, 151 
33, 170 
33, 169 
33, 168 
33, 175 
33, 174 
33, 173 
33, 172 
33, 162 
33, 161 
33, 160 
33, 166 
33, 165 
33, 164 
33, 187 
33, 184 
33, 185 
33, 190 
33, 191 
33, 188 
33, 189 
33, 178 
33, 179 
33, 176 
33, 183 
33, 181 
33, 192 
38, 36 
38, 37 
38, 41 
38, 46 
38, 47 
38, 44 
38, 45 
38, 49 
38, 59 
38, 58 
38, 56 
38, 63 
38, 62 
38, 61 
38, 60 
38, 68 
38, 69 
38, 70 
38, 65 
38, 66 
38, 76 
38, 77 
38, 78 
38, 79 
38, 72 
38, 73 
38, 74 
38, 75 
38, 85 
38, 87 
38, 81 
38, 80 
38, 82 
38, 93 
38, 92 
38, 95 
38, 89 
38, 91 
38, 103 
38, 100 
38, 101 
38, 98 
38, 99 
38, 96 
38, 97 
38, 108 
38, 109 
38, 106 
38, 104 
38, 105 
38, 119 
38, 118 
38, 117 
38, 116 
38, 114 
38, 126 
38, 125 
38, 124 
38, 122 
38, 121 
38, 120 
38, 137 
38, 136 
38, 138 
38, 141 
38, 143 
38, 129 
38, 128 
38, 131 
38, 133 
38, 132 
38, 135 
38, 134 
38, 153 
38, 154 
38, 155 
38, 156 
38, 157 
38, 158 
38, 159 
38, 144 
38, 145 
38, 146 
38, 147 
38, 149 
38, 150 
38, 151 
38, 171 
38, 170 
38, 169 
38, 168 
38, 174 
38, 172 
38, 163 
38, 162 
38, 161 
38, 187 
38, 185 
38, 191 
38, 189 
38, 176 
38, 182 
38, 183 
38, 181 
38, 193 
38, 195 
38, 194 
39, 36 
39, 42 
39, 43 
39, 41 
39, 47 
39, 45 
39, 51 
39, 49 
39, 48 
39, 55 
39, 54 
39, 52 
39, 58 
39, 56 
39, 63 
39, 62 
39, 60 
39, 68 
39, 71 
39, 67 
39, 76 
39, 78 
39, 72 
39, 73 
39, 74 
39, 75 
39, 85 
39, 86 
39, 81 
39, 80 
39, 83 
39, 82 
39, 93 
39, 92 
39, 94 
39, 88 
39, 90 
39, 102 
39, 103 
39, 100 
39, 101 
39, 99 
39, 96 
39, 97 
39, 111 
39, 108 
39, 106 
39, 107 
39, 104 
39, 105 
39, 119 
39, 118 
39, 117 
39, 116 
39, 115 
39, 114 
39, 113 
39, 125 
39, 123 
39, 121 
39, 137 
39, 139 
39, 138 
39, 140 
39, 142 
39, 129 
39, 128 
39, 131 
39, 130 
39, 152 
39, 153 
39, 154 
39, 157 
39, 158 
39, 159 
39, 145 
39, 146 
39, 147 
39, 150 
39, 171 
39, 170 
39, 169 
39, 168 
39, 173 
39, 163 
39, 160 
39, 165 
39, 164 
39, 186 
39, 187 
39, 184 
39, 185 
39, 191 
39, 188 
39, 189 
39, 179 
39, 182 
39, 180 
39, 193 
39, 192 
39, 195 
39, 194 
36, 37 
36, 43 
36, 40 
36, 41 
36, 46 
36, 44 
36, 50 
36, 48 
36, 55 
36, 58 
36, 56 
36, 63 
36, 62 
36, 61 
36, 60 
36, 69 
36, 70 
36, 71 
36, 65 
36, 66 
36, 67 
36, 76 
36, 72 
36, 73 
36, 74 
36, 75 
36, 84 
36, 83 
36, 82 
36, 93 
36, 92 
36, 94 
36, 88 
36, 90 
36, 102 
36, 103 
36, 100 
36, 101 
36, 97 
36, 108 
36, 109 
36, 107 
36, 105 
36, 119 
36, 118 
36, 117 
36, 115 
36, 114 
36, 113 
36, 112 
36, 127 
36, 126 
36, 124 
36, 122 
36, 121 
36, 137 
36, 136 
36, 139 
36, 138 
36, 141 
36, 140 
36, 143 
36, 142 
36, 129 
36, 131 
36, 133 
36, 132 
36, 134 
36, 152 
36, 153 
36, 154 
36, 155 
36, 156 
36, 157 
36, 158 
36, 159 
36, 144 
36, 145 
36, 146 
36, 149 
36, 171 
36, 169 
36, 173 
36, 163 
36, 162 
36, 164 
36, 187 
36, 184 
36, 185 
36, 190 
36, 188 
36, 189 
36, 178 
36, 179 
36, 176 
36, 180 
36, 193 
36, 192 
36, 195 
36, 194 
37, 42 
37, 43 
37, 40 
37, 41 
37, 46 
37, 44 
37, 48 
37, 54 
37, 53 
37, 52 
37, 59 
37, 57 
37, 56 
37, 63 
37, 62 
37, 61 
37, 60 
37, 70 
37, 66 
37, 67 
37, 76 
37, 78 
37, 73 
37, 74 
37, 75 
37, 84 
37, 87 
37, 86 
37, 81 
37, 80 
37, 83 
37, 82 
37, 93 
37, 92 
37, 95 
37, 94 
37, 89 
37, 88 
37, 91 
37, 90 
37, 103 
37, 100 
37, 101 
37, 98 
37, 99 
37, 110 
37, 108 
37, 106 
37, 107 
37, 105 
37, 117 
37, 116 
37, 115 
37, 113 
37, 127 
37, 126 
37, 125 
37, 124 
37, 123 
37, 122 
37, 121 
37, 139 
37, 138 
37, 141 
37, 129 
37, 131 
37, 133 
37, 152 
37, 158 
37, 159 
37, 144 
37, 145 
37, 146 
37, 147 
37, 148 
37, 149 
37, 151 
37, 169 
37, 175 
37, 174 
37, 163 
37, 162 
37, 161 
37, 160 
37, 166 
37, 165 
37, 164 
37, 186 
37, 187 
37, 184 
37, 190 
37, 188 
37, 189 
37, 179 
37, 176 
37, 177 
37, 182 
37, 183 
37, 181 
37, 193 
37, 195 
37, 194 
42, 41 
42, 46 
42, 44 
42, 51 
42, 50 
42, 48 
42, 55 
42, 53 
42, 52 
42, 63 
42, 62 
42, 61 
42, 60 
42, 69 
42, 70 
42, 64 
42, 65 
42, 66 
42, 67 
42, 76 
42, 78 
42, 79 
42, 72 
42, 74 
42, 85 
42, 86 
42, 81 
42, 80 
42, 83 
42, 82 
42, 92 
42, 95 
42, 94 
42, 88 
42, 90 
42, 102 
42, 103 
42, 100 
42, 101 
42, 96 
42, 97 
42, 110 
42, 111 
42, 108 
42, 106 
42, 105 
42, 119 
42, 118 
42, 116 
42, 115 
42, 114 
42, 113 
42, 126 
42, 125 
42, 124 
42, 123 
42, 122 
42, 121 
42, 137 
42, 139 
42, 138 
42, 141 
42, 140 
42, 143 
42, 142 
42, 129 
42, 131 
42, 130 
42, 133 
42, 152 
42, 156 
42, 159 
42, 148 
42, 149 
42, 171 
42, 169 
42, 168 
42, 175 
42, 174 
42, 173 
42, 172 
42, 163 
42, 160 
42, 167 
42, 186 
42, 184 
42, 190 
42, 191 
42, 188 
42, 189 
42, 178 
42, 179 
42, 177 
42, 182 
42, 183 
42, 180 
42, 181 
42, 192 
42, 194 
43, 40 
43, 41 
43, 46 
43, 45 
43, 51 
43, 50 
43, 48 
43, 55 
43, 53 
43, 52 
43, 59 
43, 58 
43, 63 
43, 61 
43, 60 
43, 69 
43, 70 
43, 71 
43, 64 
43, 66 
43, 67 
43, 76 
43, 77 
43, 79 
43, 72 
43, 74 
43, 85 
43, 81 
43, 80 
43, 83 
43, 82 
43, 95 
43, 89 
43, 88 
43, 91 
43, 102 
43, 96 
43, 110 
43, 108 
43, 109 
43, 105 
43, 118 
43, 116 
43, 115 
43, 114 
43, 113 
43, 112 
43, 127 
43, 126 
43, 124 
43, 123 
43, 122 
43, 120 
43, 137 
43, 136 
43, 139 
43, 138 
43, 140 
43, 143 
43, 128 
43, 131 
43, 130 
43, 132 
43, 135 
43, 153 
43, 154 
43, 156 
43, 157 
43, 158 
43, 159 
43, 144 
43, 145 
43, 150 
43, 151 
43, 169 
43, 168 
43, 175 
43, 173 
43, 163 
43, 162 
43, 161 
43, 160 
43, 165 
43, 164 
43, 187 
43, 184 
43, 185 
43, 190 
43, 191 
43, 188 
43, 189 
43, 179 
43, 183 
43, 181 
43, 193 
43, 192 
43, 195 
43, 194 
40, 41 
40, 46 
40, 47 
40, 44 
40, 45 
40, 51 
40, 49 
40, 48 
40, 54 
40, 53 
40, 52 
40, 59 
40, 58 
40, 57 
40, 56 
40, 62 
40, 61 
40, 60 
40, 68 
40, 70 
40, 64 
40, 65 
40, 66 
40, 77 
40, 78 
40, 79 
40, 72 
40, 73 
40, 74 
40, 75 
40, 85 
40, 86 
40, 81 
40, 80 
40, 83 
40, 82 
40, 93 
40, 92 
40, 94 
40, 88 
40, 90 
40, 102 
40, 103 
40, 101 
40, 99 
40, 97 
40, 110 
40, 111 
40, 108 
40, 109 
40, 106 
40, 107 
40, 104 
40, 105 
40, 119 
40, 113 
40, 112 
40, 127 
40, 126 
40, 125 
40, 124 
40, 121 
40, 120 
40, 137 
40, 139 
40, 141 
40, 140 
40, 131 
40, 133 
40, 153 
40, 154 
40, 155 
40, 156 
40, 158 
40, 159 
40, 144 
40, 145 
40, 146 
40, 147 
40, 149 
40, 151 
40, 171 
40, 170 
40, 169 
40, 168 
40, 174 
40, 172 
40, 163 
40, 162 
40, 160 
40, 167 
40, 166 
40, 187 
40, 184 
40, 190 
40, 188 
40, 179 
40, 176 
40, 177 
40, 182 
40, 181 
40, 193 
40, 192 
40, 195 
40, 194 
41, 137 
41, 136 
41, 139 
41, 138 
41, 143 
41, 142 
41, 129 
41, 128 
41, 132 
41, 135 
41, 152 
41, 153 
41, 155 
41, 156 
41, 157 
41, 158 
41, 159 
41, 147 
41, 148 
41, 150 
41, 151 
41, 171 
41, 170 
41, 169 
41, 168 
41, 175 
41, 174 
41, 173 
41, 162 
41, 167 
41, 47 
41, 164 
41, 45 
41, 186 
41, 184 
41, 49 
41, 185 
41, 48 
41, 191 
41, 54 
41, 188 
41, 53 
41, 52 
41, 58 
41, 176 
41, 177 
41, 56 
41, 62 
41, 180 
41, 181 
41, 60 
41, 68 
41, 70 
41, 71 
41, 64 
41, 65 
41, 66 
41, 67 
41, 76 
41, 77 
41, 78 
41, 193 
41, 192 
41, 73 
41, 195 
41, 74 
41, 194 
41, 75 
41, 85 
41, 87 
41, 86 
41, 93 
41, 92 
41, 95 
41, 94 
41, 91 
41, 90 
41, 102 
41, 103 
41, 101 
41, 98 
41, 96 
41, 110 
41, 111 
41, 108 
41, 109 
41, 107 
41, 119 
41, 118 
41, 115 
41, 112 
41, 127 
41, 126 
41, 125 
41, 124 
46, 137 
46, 139 
46, 138 
46, 141 
46, 143 
46, 128 
46, 131 
46, 133 
46, 132 
46, 135 
46, 134 
46, 152 
46, 154 
46, 155 
46, 156 
46, 158 
46, 145 
46, 147 
46, 148 
46, 149 
46, 150 
46, 151 
46, 171 
46, 170 
46, 169 
46, 168 
46, 175 
46, 174 
46, 163 
46, 161 
46, 160 
46, 47 
46, 44 
46, 164 
46, 184 
46, 49 
46, 185 
46, 48 
46, 55 
46, 54 
46, 189 
46, 178 
46, 179 
46, 58 
46, 177 
46, 182 
46, 183 
46, 62 
46, 180 
46, 181 
46, 60 
46, 69 
46, 70 
46, 71 
46, 64 
46, 65 
46, 66 
46, 67 
46, 76 
46, 77 
46, 78 
46, 72 
46, 192 
46, 195 
46, 74 
46, 194 
46, 85 
46, 84 
46, 86 
46, 80 
46, 93 
46, 88 
46, 90 
46, 102 
46, 101 
46, 99 
46, 96 
46, 97 
46, 110 
46, 111 
46, 108 
46, 107 
46, 104 
46, 105 
46, 119 
46, 117 
46, 116 
46, 115 
46, 114 
46, 112 
46, 125 
46, 124 
46, 123 
46, 120 
47, 137 
47, 136 
47, 139 
47, 141 
47, 140 
47, 129 
47, 128 
47, 132 
47, 135 
47, 152 
47, 156 
47, 157 
47, 159 
47, 144 
47, 145 
47, 146 
47, 147 
47, 148 
47, 150 
47, 171 
47, 168 
47, 174 
47, 163 
47, 162 
47, 161 
47, 160 
47, 167 
47, 166 
47, 164 
47, 186 
47, 51 
47, 187 
47, 49 
47, 185 
47, 48 
47, 190 
47, 55 
47, 191 
47, 188 
47, 53 
47, 52 
47, 178 
47, 59 
47, 179 
47, 58 
47, 176 
47, 57 
47, 177 
47, 56 
47, 182 
47, 63 
47, 62 
47, 180 
47, 61 
47, 68 
47, 71 
47, 64 
47, 76 
47, 79 
47, 72 
47, 192 
47, 73 
47, 194 
47, 84 
47, 86 
47, 81 
47, 80 
47, 82 
47, 92 
47, 95 
47, 94 
47, 91 
47, 90 
47, 103 
47, 100 
47, 101 
47, 98 
47, 99 
47, 96 
47, 97 
47, 108 
47, 107 
47, 104 
47, 119 
47, 117 
47, 115 
47, 114 
47, 113 
47, 112 
47, 127 
47, 123 
47, 121 
44, 139 
44, 138 
44, 141 
44, 143 
44, 128 
44, 131 
44, 130 
44, 133 
44, 135 
44, 134 
44, 152 
44, 153 
44, 154 
44, 159 
44, 144 
44, 146 
44, 148 
44, 151 
44, 171 
44, 170 
44, 169 
44, 168 
44, 175 
44, 174 
44, 173 
44, 172 
44, 162 
44, 161 
44, 167 
44, 166 
44, 165 
44, 164 
44, 186 
44, 51 
44, 50 
44, 185 
44, 48 
44, 190 
44, 55 
44, 188 
44, 53 
44, 52 
44, 178 
44, 179 
44, 58 
44, 182 
44, 183 
44, 62 
44, 180 
44, 60 
44, 68 
44, 70 
44, 64 
44, 65 
44, 66 
44, 67 
44, 76 
44, 78 
44, 79 
44, 73 
44, 195 
44, 74 
44, 194 
44, 75 
44, 85 
44, 84 
44, 87 
44, 86 
44, 80 
44, 93 
44, 95 
44, 94 
44, 89 
44, 91 
44, 90 
44, 102 
44, 103 
44, 98 
44, 99 
44, 96 
44, 97 
44, 111 
44, 109 
44, 106 
44, 107 
44, 117 
44, 115 
44, 114 
44, 112 
44, 127 
44, 126 
44, 124 
44, 123 
44, 121 
45, 136 
45, 139 
45, 138 
45, 141 
45, 143 
45, 129 
45, 131 
45, 133 
45, 132 
45, 152 
45, 154 
45, 156 
45, 158 
45, 159 
45, 147 
45, 148 
45, 151 
45, 171 
45, 169 
45, 168 
45, 175 
45, 173 
45, 172 
45, 162 
45, 160 
45, 166 
45, 165 
45, 164 
45, 186 
45, 51 
45, 49 
45, 185 
45, 190 
45, 55 
45, 191 
45, 54 
45, 188 
45, 53 
45, 189 
45, 52 
45, 178 
45, 177 
45, 56 
45, 182 
45, 183 
45, 62 
45, 180 
45, 61 
45, 181 
45, 68 
45, 70 
45, 71 
45, 64 
45, 66 
45, 67 
45, 79 
45, 193 
45, 72 
45, 73 
45, 195 
45, 194 
45, 84 
45, 86 
45, 80 
45, 83 
45, 82 
45, 93 
45, 92 
45, 94 
45, 90 
45, 102 
45, 103 
45, 100 
45, 98 
45, 99 
45, 96 
45, 97 
45, 111 
45, 108 
45, 106 
45, 117 
45, 116 
45, 115 
45, 114 
45, 113 
45, 112 
45, 125 
45, 124 
45, 123 
45, 122 
45, 121 
45, 120 
51, 136 
51, 140 
51, 143 
51, 129 
51, 128 
51, 131 
51, 130 
51, 133 
51, 132 
51, 135 
51, 134 
51, 152 
51, 154 
51, 155 
51, 156 
51, 157 
51, 158 
51, 159 
51, 144 
51, 145 
51, 147 
51, 150 
51, 151 
51, 171 
51, 168 
51, 175 
51, 174 
51, 173 
51, 172 
51, 162 
51, 161 
51, 160 
51, 164 
51, 186 
51, 187 
51, 49 
51, 185 
51, 55 
51, 191 
51, 54 
51, 188 
51, 179 
51, 58 
51, 177 
51, 56 
51, 63 
51, 183 
51, 62 
51, 61 
51, 181 
51, 60 
51, 68 
51, 69 
51, 64 
51, 65 
51, 66 
51, 67 
51, 76 
51, 193 
51, 72 
51, 192 
51, 73 
51, 75 
51, 85 
51, 87 
51, 81 
51, 80 
51, 83 
51, 82 
51, 93 
51, 92 
51, 95 
51, 94 
51, 88 
51, 90 
51, 103 
51, 101 
51, 98 
51, 97 
51, 110 
51, 106 
51, 107 
51, 105 
51, 119 
51, 118 
51, 116 
51, 113 
51, 112 
51, 125 
51, 124 
51, 123 
51, 122 
51, 121 
51, 120 
50, 49 
50, 55 
50, 54 
50, 53 
50, 52 
50, 58 
50, 57 
50, 61 
50, 60 
50, 70 
50, 67 
50, 76 
50, 77 
50, 72 
50, 73 
50, 74 
50, 75 
50, 85 
50, 84 
50, 86 
50, 81 
50, 80 
50, 83 
50, 89 
50, 88 
50, 91 
50, 90 
50, 103 
50, 100 
50, 98 
50, 99 
50, 96 
50, 97 
50, 110 
50, 111 
50, 108 
50, 106 
50, 107 
50, 105 
50, 119 
50, 118 
50, 116 
50, 113 
50, 112 
50, 127 
50, 126 
50, 125 
50, 123 
50, 122 
50, 120 
50, 137 
50, 136 
50, 139 
50, 138 
50, 140 
50, 142 
50, 128 
50, 131 
50, 130 
50, 133 
50, 132 
50, 152 
50, 153 
50, 154 
50, 155 
50, 156 
50, 157 
50, 158 
50, 159 
50, 144 
50, 145 
50, 148 
50, 150 
50, 169 
50, 168 
50, 175 
50, 173 
50, 163 
50, 162 
50, 160 
50, 167 
50, 166 
50, 165 
50, 187 
50, 185 
50, 190 
50, 188 
50, 189 
50, 178 
50, 176 
50, 177 
50, 182 
50, 183 
50, 180 
50, 181 
50, 192 
50, 195 
49, 137 
49, 136 
49, 139 
49, 138 
49, 143 
49, 129 
49, 130 
49, 133 
49, 153 
49, 154 
49, 156 
49, 158 
49, 147 
49, 149 
49, 150 
49, 151 
49, 171 
49, 175 
49, 174 
49, 172 
49, 163 
49, 161 
49, 167 
49, 166 
49, 165 
49, 164 
49, 186 
49, 187 
49, 184 
49, 48 
49, 190 
49, 55 
49, 54 
49, 188 
49, 53 
49, 189 
49, 52 
49, 178 
49, 59 
49, 179 
49, 58 
49, 176 
49, 57 
49, 182 
49, 63 
49, 183 
49, 62 
49, 61 
49, 181 
49, 68 
49, 71 
49, 64 
49, 65 
49, 66 
49, 67 
49, 76 
49, 78 
49, 79 
49, 193 
49, 192 
49, 74 
49, 85 
49, 84 
49, 87 
49, 86 
49, 80 
49, 83 
49, 92 
49, 94 
49, 89 
49, 88 
49, 90 
49, 101 
49, 98 
49, 96 
49, 106 
49, 107 
49, 104 
49, 119 
49, 118 
49, 115 
49, 114 
49, 113 
49, 112 
49, 126 
49, 125 
49, 124 
49, 123 
49, 122 
49, 121 
49, 120 
48, 139 
48, 138 
48, 141 
48, 129 
48, 128 
48, 131 
48, 133 
48, 135 
48, 134 
48, 153 
48, 154 
48, 155 
48, 156 
48, 158 
48, 159 
48, 144 
48, 145 
48, 146 
48, 147 
48, 149 
48, 150 
48, 171 
48, 170 
48, 169 
48, 174 
48, 173 
48, 172 
48, 161 
48, 167 
48, 165 
48, 164 
48, 187 
48, 184 
48, 190 
48, 55 
48, 191 
48, 179 
48, 58 
48, 57 
48, 56 
48, 63 
48, 183 
48, 62 
48, 180 
48, 61 
48, 60 
48, 68 
48, 71 
48, 64 
48, 66 
48, 67 
48, 76 
48, 77 
48, 78 
48, 79 
48, 193 
48, 72 
48, 192 
48, 73 
48, 195 
48, 74 
48, 85 
48, 84 
48, 87 
48, 80 
48, 83 
48, 93 
48, 92 
48, 89 
48, 102 
48, 103 
48, 100 
48, 101 
48, 98 
48, 96 
48, 97 
48, 111 
48, 108 
48, 109 
48, 106 
48, 105 
